transaction_id,user_id,date,amount,merchant,category,mcc,status
7671,32,2025-09-05,244.49,Бизнес_/_секретарские_школы_Store_67,Бизнес / секретарские школы,8244,not green
7672,24,2025-10-09,1431.25,Агентства_по_аренде_автомобилей_Store_69,Агентства по аренде автомобилей,3410,not green
7673,27,2025-11-17,1182.43,Embassy_Hotels_Store_51,Embassy Hotels,3652,not green
7674,4,2025-06-21,194.33,"Авиалинии,_авиакомпании_Store_95","Авиалинии, авиакомпании",3288,not green
7675,24,2025-07-10,1792.05,"Танцевальные_залы,_школы_и_студии_Store_6","Танцевальные залы, школы и студии",7911,not green
7676,23,2025-08-06,331.75,"Отели,_мотели,_курорты_Store_72","Отели, мотели, курорты",3594,not green
7677,29,2025-10-31,897.78,Финансовые_учреждения_–_торговля_и_услуги_Store_50,Финансовые учреждения – торговля и услуги,6012,not green
7678,34,2025-10-05,389.72,Relax_Inns_Store_67,Relax Inns,3565,not green
7679,21,2025-07-25,212.76,"Авиалинии,_авиакомпании_Store_98","Авиалинии, авиакомпании",3279,not green
7680,30,2025-11-27,899.52,Различные магазины_и_специальные_розничные_магазины_Store_81,Различные магазины и специальные розничные магазины,5999,not green
7681,26,2025-11-19,163.67,Автобусные_линии_Store_7,Автобусные линии,4131,green
7682,20,2025-09-17,344.72,Различные магазины_и_специальные_розничные_магазины_Store_25,Различные магазины и специальные розничные магазины,5999,not green
7683,16,2025-09-06,402.28,"Услуги_курьера_–_по_воздуху_и_на_земле,_агентство_по_отправке_грузов_Store_38","Услуги курьера – по воздуху и на земле, агентство по отправке грузов",4215,not green
7684,3,2025-11-30,274.4,Hotel_Ibis_Store_57,Hotel Ibis,3533,not green
7685,49,2025-09-20,103.57,Агентства_по_прокату_автомобилей_-_нигде_более_не_классифицированные_Store_51,Агентства по прокату автомобилей - нигде более не классифицированные,7512,green
7686,37,2025-09-23,669.56,National_Banks_(RCL_Internal)_Store_39,National Banks (RCL Internal),6025,not green
7687,40,2025-09-25,1012.99,Флористика_Store_100,Флористика,5992,green
7688,44,2025-08-26,475.42,"Авиалинии,_авиакомпании_Store_37","Авиалинии, авиакомпании",3143,not green
7689,25,2025-08-20,188.53,Железные_дороги_–_перевозка_грузов_Store_60,Железные дороги – перевозка грузов,4011,green
7690,23,2025-08-05,3525.02,_General_Rent-a-car_Store_22, General Rent-a-car,3409,not green
7691,44,2025-06-19,320.19,Allstar_Inns_Store_55,Allstar Inns,3682,not green
7692,1,2025-10-13,314.76,Столярные_работы_Store_38,Столярные работы,1750,not green
7693,33,2025-09-26,21.65,"Отели,_мотели,_курорты_Store_79","Отели, мотели, курорты",3676,not green
7694,15,2025-07-12,116.63,"Детская_одежда,_включая_одежду_для_самых_маленьких_Store_7","Детская одежда, включая одежду для самых маленьких",5641,not green
7695,17,2025-07-12,1287.58,Sandman_Inns_Store_89,Sandman Inns,3705,not green
7696,34,2025-07-29,10860.74,Hoteles_Melia_Store_67,Hoteles Melia,3548,not green
7697,17,2025-06-20,1459.47,Wyndham_Hotel_And_Resorts_Store_19,Wyndham Hotel And Resorts,3722,not green
7698,41,2025-08-12,142.31,Химикалии_и_смежные_вещества_-_нигде_более_не_классифицированные_Store_60,Химикалии и смежные вещества - нигде более не классифицированные,5169,not green
7699,44,2025-06-17,649.43,Строительные_материалы_–_нигде_более_не_классифицированные_Store_83,Строительные материалы – нигде более не классифицированные,5039,not green
7700,4,2025-06-27,273.45,Лошадиные_/_собачьи_бега_(только_США)_Store_58,Лошадиные / собачьи бега (только США),7802,not green
7701,13,2025-11-22,281.94,"Отели,_мотели,_курорты_Store_12","Отели, мотели, курорты",3784,not green
7702,4,2025-06-02,109.74,Сельскохозяйственные_кооперативы_Store_93,,763,green
7703,7,2025-08-02,678.23,Аптеки_Store_65,Аптеки,5912,green
7704,46,2025-08-01,113.46,,"Авиалинии, авиакомпании",3081,not green
7705,9,2025-09-08,40.42,Испытательные_лаборатории_(немедицинские)_Store_24,Испытательные лаборатории (немедицинские),8743,not green
7706,23,2025-06-19,267.91,,Nation Air,3172,not green
7707,33,2025-06-17,31.21,_American_Intl_Rent-a-car_Store_75, American Intl Rent-a-car,3352,not green
7708,33,2025-08-08,179.82,_Godfrey_Natl_Rent-a-car_Store_90, Godfrey Natl Rent-a-car,3414,not green
7709,20,2025-11-14,734.82,Агентства_по_аренде_автомобилей_Store_70,Агентства по аренде автомобилей,3363,not green
7710,4,2025-09-25,1251.09,_Reserve_Rent-a-car_Store_18, Reserve Rent-a-car,3432,not green
7711,1,2025-08-20,763.27,Hilton_Conrad_Store_51,Hilton Conrad,3721,not green
7712,42,2025-07-09,320.29,"Танцевальные_залы,_школы_и_студии_Store_53","Танцевальные залы, школы и студии",7911,not green
7713,34,2025-07-06,234.13,Различные магазины_и_специальные_розничные_магазины_Store_42,Различные магазины и специальные розничные магазины,5999,not green
7714,27,2025-11-15,159.72,"Оптика,_оптические_товары_и_очки_Store_58","Оптика, оптические товары и очки",8043,not green
7715,21,2025-11-20,1783.62,"Отели,_мотели,_курорты_Store_4","Отели, мотели, курорты",3764,not green
7716,24,2025-10-10,114.58,Автобусные_линии_Store_23,Автобусные линии,4131,green
7717,15,2025-10-31,456.8,"Авиалинии,_авиакомпании_Store_59","Авиалинии, авиакомпании",3225,not green
7718,35,2025-11-05,730.34,Испытательные_лаборатории_(немедицинские)_Store_76,Испытательные лаборатории (немедицинские),8743,not green
7719,25,2025-06-29,55.4,"Отели,_мотели,_курорты_Store_92","Отели, мотели, курорты",3759,not green
7720,9,2025-07-21,36.04,"Авиалинии,_авиакомпании_Store_26","Авиалинии, авиакомпании",3209,not green
7721,17,2025-10-30,728.7,"Отели,_мотели,_курорты_Store_59","Отели, мотели, курорты",3621,not green
7722,21,2025-06-14,94.15,Квази-Кэш_–_Нефинансовые_учреждения_Store_12,Квази-Кэш – Нефинансовые учреждения,6051,not green
7723,13,2025-08-08,549.8,Qantas_Store_33,Qantas,3012,not green
7724,3,2025-10-24,168.07,Публичные_поля_для_гольфа_Store_42,Публичные поля для гольфа,7992,green
7725,4,2025-11-17,527.22,_Avis_Rent-a-car_Store_89, Avis Rent-a-car,3389,not green
7726,4,2025-07-27,603.76,"Авиалинии,_авиакомпании_Store_84","Авиалинии, авиакомпании",3134,not green
7727,43,2025-06-12,1102.1,Агентства_по_аренде_автомобилей_Store_92,Агентства по аренде автомобилей,3373,not green
7728,28,2025-06-17,628.32,_Snappy_Car_Rental_Store_21, Snappy Car Rental,3360,not green
7729,7,2025-06-30,504.98,Платежная_операция_-_финансовое_учреждение_Store_92,Платежная операция - финансовое учреждение,6532,not green
7730,26,2025-08-27,2297.34,Colorado_Belle/Edgewater_Resort_Store_94,Colorado Belle/Edgewater Resort,3736,not green
7731,11,2025-09-07,151.85,_Reserve_Rent-a-car_Store_16, Reserve Rent-a-car,3432,not green
7732,24,2025-06-23,425.12,"Авиалинии,_авиакомпании_Store_12","Авиалинии, авиакомпании",3145,not green
7733,43,2025-10-07,1002.68,"Танцевальные_залы,_школы_и_студии_Store_15","Танцевальные залы, школы и студии",7911,not green
7734,10,2025-08-18,28.22,"Экосистемы,_для_которых_НСПК_определила_специфические_MCC_Store_91","Экосистемы, для которых НСПК определила специфические MCC",3998,not green
7735,37,2025-07-02,1853.67,I-Purchasing_Pilot_Store_58,I-Purchasing Pilot,9034,not green
7736,13,2025-06-09,341.65,Автозапчасти_и_аксессуары_Store_82,Автозапчасти и аксессуары,5533,not green
7737,44,2025-06-15,619.54,Vdara_Store_47,Vdara,3825,not green
7738,42,2025-11-03,246.36,Центры_ремонта_часов_и_чистки_ювелирных_изделий_Store_11,Центры ремонта часов и чистки ювелирных изделий,7631,not green
7739,39,2025-10-30,626.54,Оборудование_и_сопутствующие_материалы_для_технического_обеспечения_Store_68,Оборудование и сопутствующие материалы для технического обеспечения,5072,not green
7740,19,2025-11-10,526.06,"Авиалинии,_авиакомпании_Store_91","Авиалинии, авиакомпании",3278,not green
7741,19,2025-06-27,131.08,Услуги_ухода_за_детьми_Store_50,Услуги ухода за детьми,8351,not green
7742,12,2025-09-17,259.87,Оборудование_и_сопутствующие_материалы_для_технического_обеспечения_Store_94,Оборудование и сопутствующие материалы для технического обеспечения,5072,not green
7743,22,2025-08-15,667.04,, Hertz Rent-a-car,3357,not green
7744,47,2025-10-26,1755.78,,"Отели, мотели, курорты",3765,not green
7745,37,2025-08-04,277.0,Зарядка_электромобилей_Store_21,Зарядка электромобилей,5552,green
7746,30,2025-11-24,110.93,Бизнес_/_секретарские_школы_Store_49,Бизнес / секретарские школы,8244,not green
7747,46,2025-09-17,574.31,"Авиалинии,_авиакомпании_Store_71","Авиалинии, авиакомпании",3225,not green
7748,12,2025-10-07,298.58,Услуги_пассажирских_перевозок_–_нигде_более_не_классифицированные_Store_49,Услуги пассажирских перевозок – нигде более не классифицированные,4729,not green
7749,29,2025-06-10,900.13,Rank_Hotels_Store_6,Rank Hotels,3633,not green
7750,21,2025-07-17,191.37,"Авиалинии,_авиакомпании_Store_99","Авиалинии, авиакомпании",3189,not green
7751,11,2025-10-01,103.46,"Мужская,_женская_и_детская_спецодежда_Store_22","Мужская, женская и детская спецодежда",5137,not green
7752,37,2025-07-29,1937.86,Croatia_Air_Store_43,Croatia Air,3088,not green
7753,48,2025-09-04,251.29,Omni_Hotels_Store_73,Omni Hotels,3592,not green
7754,18,2025-09-11,163.09,Crest_Hotels_(see_Forte_Hotels)_Store_85,,3521,not green
7755,44,2025-10-02,203.58,"Авиалинии,_авиакомпании_Store_20","Авиалинии, авиакомпании",3279,not green
7756,27,2025-08-25,1652.98,"Авиалинии,_авиакомпании_Store_21","Авиалинии, авиакомпании",3268,not green
7757,37,2025-10-24,3996.89,Transaero_Store_19,Transaero,3089,not green
7758,48,2025-09-20,183.15,Начальная_и_средняя_школы_Store_23,Начальная и средняя школы,8211,green
7759,12,2025-11-21,332.03,_Avis_Rent-a-car_Store_99, Avis Rent-a-car,3389,not green
7760,23,2025-11-07,556.58,"Отели,_мотели,_курорты_Store_92","Отели, мотели, курорты",3683,not green
7761,34,2025-06-27,62.61,Metro_Airlines_Store_7,Metro Airlines,3087,not green
7762,38,2025-06-18,242.06,I-Purchasing_Pilot_Store_54,I-Purchasing Pilot,9401,not green
7763,23,2025-11-14,2670.63,Веломагазины_–_продажа_и_обслуживание_Store_40,Веломагазины – продажа и обслуживание,5940,green
7764,25,2025-11-24,291.4,Автобусные_линии_Store_40,Автобусные линии,4131,green
7765,4,2025-08-21,1427.63,Eva_Airways_Store_94,Eva Airways,3084,not green
7766,30,2025-11-19,377.0,"Авиалинии,_авиакомпании_Store_99",,3139,not green
7767,30,2025-08-11,48.04,"Авиалинии,_авиакомпании_Store_58","Авиалинии, авиакомпании",3135,not green
7768,13,2025-07-24,1087.95,Concorde_Hotels_Store_37,Concorde Hotels,3538,not green
7769,42,2025-11-09,284.78,Покупки_внутри_компании_Store_81,Покупки внутри компании,9950,not green
7770,49,2025-08-10,1688.8,"Офисное,_фотографическое,_фотокопировальное,_и_микрофильмирующее_оборудование_Store_24","Офисное, фотографическое, фотокопировальное, и микрофильмирующее оборудование",5044,not green
7771,14,2025-11-11,493.79,"Авиалинии,_авиакомпании_Store_16","Авиалинии, авиакомпании",3202,not green
7772,47,2025-10-24,406.0,"Отели,_мотели,_курорты_Store_17","Отели, мотели, курорты",3780,not green
7773,8,2025-07-08,646.16,"Судебные_выплаты,_включая_алименты_и_детскую_поддержку_Store_26","Судебные выплаты, включая алименты и детскую поддержку",9211,not green
7774,24,2025-10-15,589.88,Агентства_по_аренде_автомобилей_Store_1,Агентства по аренде автомобилей,3380,not green
7775,18,2025-11-26,71.22,"Отели,_мотели,_курорты_Store_80","Отели, мотели, курорты",3662,not green
7776,35,2025-07-05,1165.45,Служба_налоговой_подготовки_Store_98,Служба налоговой подготовки,7276,not green
7777,25,2025-08-21,390.34,Vdara_Store_33,Vdara,3825,not green
7778,17,2025-10-11,414.52,Ana_Hotel_Store_2,Ana Hotel,3537,not green
7779,32,2025-10-20,612.87,"Отели,_мотели,_курорты_Store_59","Отели, мотели, курорты",3589,not green
7780,24,2025-11-05,996.37,Air_Panama_International_Store_64,Air Panama International,3267,not green
7781,7,2025-06-04,1158.75,Страховые_премии_Store_64,Страховые премии,6381,not green
7782,13,2025-11-14,785.13,"Агентства_по_трудоустройству,_временные_справочные_службы_Store_70","Агентства по трудоустройству, временные справочные службы",7361,not green
7783,27,2025-10-31,70.38,Автобусные_линии_Store_1,Автобусные линии,4131,green
7784,48,2025-11-03,375.79,Wideroes_Flyveselskap_Store_78,Wideroes Flyveselskap,3299,not green
7785,5,2025-10-28,158.22,Флористика_Store_64,Флористика,5992,green
7786,36,2025-11-06,482.62,Metropole_Hotels_Store_31,Metropole Hotels,3661,not green
7787,26,2025-06-23,330.73,"Отели,_мотели,_курорты_Store_28","Отели, мотели, курорты",3582,not green
7788,42,2025-07-18,3090.24,Virgin_America_Store_76,Virgin America,3057,not green
7789,45,2025-10-26,103.21,Оптовики_Store_85,Оптовики,5300,not green
7790,31,2025-10-03,407.53,Arabella_Hotels_Store_61,Arabella Hotels,3511,not green
7791,10,2025-11-13,451.75,Сельскохозяйственные_кооперативы_Store_59,Сельскохозяйственные кооперативы,763,green
7792,46,2025-07-25,253.05,Element_Store_53,Element,3807,not green
7793,26,2025-08-07,394.24,Best_Western_Hotels_Store_57,Best Western Hotels,3502,not green
7794,22,2025-08-27,3434.3,"Авиалинии,_авиакомпании_Store_11","Авиалинии, авиакомпании",3259,not green
7795,12,2025-06-01,2504522.2914979868,"Отели,_мотели,_курорты_Store_77","Отели, мотели, курорты",3514,not green
7796,32,2025-10-13,1829.36,"Отели,_мотели,_курорты_Store_77","Отели, мотели, курорты",3769,not green
7797,27,2025-09-03,252.15,Quality_Pacific_Hotel_Store_1,Quality Pacific Hotel,3713,not green
7798,33,2025-10-18,873.33,"Экосистемы,_для_которых_НСПК_определила_специфические_MCC_Store_32","Экосистемы, для которых НСПК определила специфические MCC",3997,not green
7799,20,2025-09-14,179.33,Luxair_Store_71,,,
7800,39,2025-10-11,168.68,_Europ_Car_Store_36, Europ Car,3381,not green
7801,41,2025-09-16,67.93,"Компьютерные_сети,_информационные_услуги_Store_80","Компьютерные сети, информационные услуги",4816,not green
7802,40,2025-11-25,138.93,"Авиалинии,_авиакомпании_Store_81","Авиалинии, авиакомпании",3194,not green
7803,13,2025-07-12,426.65,"Секонд-хенды,_магазины_б/у_товаров,_комиссионки_Store_72","Секонд-хенды, магазины б/у товаров, комиссионки",5931,green
7804,14,2025-09-10,1893.22,Пассажирские_железнодорожные_перевозки_Store_27,Пассажирские железнодорожные перевозки,4112,green
7805,44,2025-10-02,359.08,_Milleville_Rent-a-car_Store_7, Milleville Rent-a-car,3439,not green
7806,40,2025-10-18,508.85,Clubcorp/club_Resorts_Store_24,Clubcorp/club Resorts,3747,not green
7807,22,2025-09-11,1268.59,,Автобусные линии,4131,green
7808,18,2025-10-24,291.89,Перевод_на_специальный_счёт_оператора_финансовой_платформы_Store_8,Перевод на специальный счёт оператора финансовой платформы,9400,not green
7809,48,2025-08-13,152.0,Sas_Hotels_Store_84,Sas Hotels,3583,not green
7810,29,2025-09-16,170.35,"Цифровые_товары_-_аудиовизуальные_медиа,_включая_книги,_фильмы_и_музыку_Store_45","Цифровые товары - аудиовизуальные медиа, включая книги, фильмы и музыку",5815,green
7811,43,2025-09-30,1238.02,Four_Seasons_Hotels_Store_5,Four Seasons Hotels,3543,not green
7812,16,2025-06-17,466.16,AVIACO_(Испания)_Store_19,AVIACO (Испания),3053,not green
7813,46,2025-08-10,466.2,JetBlue_Airways_Store_5,JetBlue Airways,3174,not green
7814,35,2025-08-01,165.45,Тайм-шер_Store_86,Тайм-шер,7012,not green
7815,34,2025-07-11,1545.82,"Отели,_мотели,_курорты_Store_74","Отели, мотели, курорты",3555,not green
7816,3,2025-09-27,2558.89,Aria_Store_78,Aria,3824,not green
7817,4,2025-11-09,479.72,"Авиалинии,_авиакомпании_Store_39","Авиалинии, авиакомпании",3163,not green
7818,5,2025-07-15,1010.47,Gol_Airlines_Store_43,Gol Airlines,3247,not green
7819,10,2025-07-28,211.69,"Отели,_мотели,_курорты_Store_12","Отели, мотели, курорты",3764,not green
7820,29,2025-11-26,1442.9,Sol_Hotels_Store_7,Sol Hotels,3518,not green
7821,32,2025-10-04,717.36,_Milleville_Rent-a-car_Store_14, Milleville Rent-a-car,3439,not green
7822,31,2025-11-09,117.88,_Value_Rent-a-car_Store_54, Value Rent-a-car,3435,not green
7823,2,2025-07-14,634.03,_Allstae_Rent-a-car_Store_23, Allstae Rent-a-car,3421,not green
7824,12,2025-06-15,630.84,Continental_Store_21,Continental,3061,not green
7825,27,2025-08-17,483.79,Adria_Airways_Store_87,Adria Airways,3064,not green
7826,5,2025-08-09,670.82,Loews_Hotels_Store_37,Loews Hotels,3654,not green
7827,37,2025-11-25,384.98,Hotle_Universale_Store_79,Hotle Universale,3625,not green
7828,27,2025-09-09,335.84,Aerolineas_Argentinas_Store_85,Aerolineas Argentinas,3030,not green
7829,23,2025-11-07,517.88,"Игрушки,_игры_и_хобби-товары_Store_89",,5945,not green
7830,33,2025-06-03,284.37,Coast_Hotels_Store_90,Coast Hotels,3552,not green
7831,4,2025-08-25,211.07,Sara_Hotels_Store_77,Sara Hotels,3656,not green
7832,21,2025-08-13,1224.61,Лимузины_и_такси_Store_74,,4121,green
7833,24,2025-07-21,227.36,Телекоммуникационные_услуги_Store_72,Телекоммуникационные услуги,4814,not green
7834,44,2025-08-06,343.5,Varig_(Бразилия)_Store_23,Varig (Бразилия),3018,not green
7835,31,2025-08-15,249.7,Crossland_Store_59,Crossland,3822,not green
7836,44,2025-09-01,168.96,Поставщики_грузовиков_и_запчастей_Store_96,Поставщики грузовиков и запчастей,5013,not green
7837,48,2025-11-23,1885.23,Drury_Inns_Store_75,Drury Inns,3693,not green
7838,24,2025-10-23,95.49,Финансовые_учреждения_–_снятие_наличных_автоматически_Store_47,,6011,not green
7839,49,2025-06-07,600.21,Sas_Hotels_Store_5,Sas Hotels,3583,not green
7840,10,2025-06-13,353.97,"Авиалинии,_авиакомпании_Store_12","Авиалинии, авиакомпании",3124,not green
7841,49,2025-09-28,651.13,Economy_Inns_Of_America_Store_99,Economy Inns Of America,3694,not green
7842,49,2025-08-05,340.22,Varig_(Бразилия)_Store_39,Varig (Бразилия),3018,not green
7843,50,2025-06-04,660.15,Settle_Inn_Store_42,Settle Inn,3809,not green
7844,2,2025-10-16,535.43,Агентства_по_аренде_автомобилей_Store_48,Агентства по аренде автомобилей,3441,not green
7845,31,2025-08-27,726.78,"Судебные_выплаты,_включая_алименты_и_детскую_поддержку_Store_49","Судебные выплаты, включая алименты и детскую поддержку",9211,not green
7846,25,2025-06-17,2306.78,Indian_Airlines_Store_9,Indian Airlines,3193,not green
7847,4,2025-07-22,62.37,GO_FLY_Ltd._Store_98,GO FLY Ltd.,3156,not green
7848,11,2025-10-12,437.58,National_Banks_Non_Federal_(RCL_Internal)_Store_55,National Banks Non Federal (RCL Internal),6026,not green
7849,17,2025-08-08,149.34,Услуги_буксировки_и_эвакуации_Store_71,Услуги буксировки и эвакуации,7549,not green
7850,44,2025-10-15,195.47,Товары_недлительного_пользования_-_нигде_более_не_классифицированные_Store_9,Товары недлительного пользования - нигде более не классифицированные,5199,not green
7851,2,2025-06-21,155.69,"Отели,_мотели,_курорты_Store_38","Отели, мотели, курорты",3793,not green
7852,6,2025-06-24,301.22,Азартные_игры_в_интернете_(только_США)_Store_61,Азартные игры в интернете (только США),7801,not green
7853,9,2025-06-04,1239.13,SAHSA_(Servicio_Aero_de_Honduras)_Store_18,SAHSA (Servicio Aero de Honduras),3231,not green
7854,5,2025-10-30,276.47,Regent_International_Hotels_Store_16,Regent International Hotels,3598,not green
7855,20,2025-06-03,570.15,Агентства_по_аренде_автомобилей_Store_89,Агентства по аренде автомобилей,3422,not green
7856,29,2025-08-07,989.08,Категория_неизвестна_Store_36,Категория неизвестна,5415,not green
7857,21,2025-09-09,172.15,Мануальные_терапевты_Store_43,,8041,not green
7858,9,2025-11-15,181.7,Парики_и_накладки_из_искусственных_волос_Store_68,Парики и накладки из искусственных волос,5698,not green
7859,28,2025-11-23,403.56,Начальная_и_средняя_школы_Store_53,Начальная и средняя школы,8211,green
7860,8,2025-07-24,66.57,Аренда_и_лизинг_суден_Store_68,Аренда и лизинг суден,4457,not green
7861,31,2025-07-05,3008.59,Amerex_Rent-a-Car_Store_27,Amerex Rent-a-Car,3399,not green
7862,20,2025-07-26,405.71,Super8_Motels_Store_90,,3709,not green
7863,27,2025-09-16,705.98,Экспресс-оплата_–_Кинотеатр_Store_27,Экспресс-оплата – Кинотеатр,7833,not green
7864,8,2025-07-10,331.82,"Авиалинии,_авиакомпании_Store_79","Авиалинии, авиакомпании",3105,not green
7865,21,2025-08-07,762.1,Air_Arabia_Airline_Store_8,Air Arabia Airline,3236,not green
7866,28,2025-07-16,338.9,"Отели,_мотели,_курорты_Store_14","Отели, мотели, курорты",3619,not green
7867,23,2025-08-17,705.08,Садовые_принадлежности_(в_том_числе_для_ухода_за_газонами)_в_розницу_Store_74,Садовые принадлежности (в том числе для ухода за газонами) в розницу,5261,green
7868,6,2025-10-19,1475.47,Зарядка_электромобилей_Store_94,Зарядка электромобилей,5552,green
7869,3,2025-11-02,44.61,Country_Inn_By_Radisson_Store_81,Country Inn By Radisson,3829,not green
7870,5,2025-06-06,785.47,"Авиалинии,_авиакомпании_Store_68","Авиалинии, авиакомпании",3126,not green
7871,9,2025-06-17,237.61,Sokos_Hotels_Store_12,Sokos Hotels,3586,not green
7872,7,2025-11-11,3459913.0717352987,Публичные_поля_для_гольфа_Store_62,Публичные поля для гольфа,7992,green
7873,4,2025-09-07,3938194.5232285825,"Авиалинии,_авиакомпании_Store_93","Авиалинии, авиакомпании",3150,not green
7874,39,2025-08-20,444.8,Служба_проверки_учетных_данных_Visa_(только_VISA)_Store_89,Служба проверки учетных данных Visa (только VISA),9701,not green
7875,5,2025-06-02,534.85,Motel_6_Store_78,Motel 6,3700,not green
7876,11,2025-08-16,215.78,Harrah’s_Hotels_And_Casinos_Store_91,Harrah’s Hotels And Casinos,3731,not green
7877,15,2025-11-27,114.63,Wilderness_Hotel_and_Resort_Store_37,Wilderness Hotel and Resort,3801,not green
7878,34,2025-08-05,452.45,"Авиалинии,_авиакомпании_Store_55","Авиалинии, авиакомпании",3123,not green
7879,13,2025-07-22,432.42,"Авиалинии,_авиакомпании_Store_78","Авиалинии, авиакомпании",3201,not green
7880,48,2025-08-31,736.06,"Заказы_по_почте,_включая_заказы_по_каталогу_Store_41","Заказы по почте, включая заказы по каталогу",5961,not green
7881,7,2025-11-18,802.23,,Radisson Hotels,3649,not green
7882,40,2025-06-22,1292.82,Omni_Hotels_Store_68,Omni Hotels,3592,not green
7883,6,2025-09-19,791.55,Japan_Air_Lines_Store_74,Japan Air Lines,3006,not green
7884,39,2025-09-15,78.87,"Авиалинии,_авиакомпании_Store_80","Авиалинии, авиакомпании",3291,not green
7885,50,2025-11-30,399.7,"Отели,_мотели,_курорты_Store_46","Отели, мотели, курорты",3610,not green
7886,30,2025-08-06,1096.64,"Авиалинии,_авиакомпании_Store_17","Авиалинии, авиакомпании",3153,not green
7887,22,2025-10-18,942.05,Магазины_хрусталя_и_изделий_из_стекла_Store_79,Магазины хрусталя и изделий из стекла,5950,not green
7888,25,2025-08-08,4581.3,"Услуги_по_консультированию,_управлению_и_связям_с_общественностью_Store_73","Услуги по консультированию, управлению и связям с общественностью",7392,not green
7889,28,2025-08-23,981.57,Почтовые_услуги_–_только_государственные_Store_64,Почтовые услуги – только государственные,9402,not green
7890,20,2025-09-11,104.93,"Отели,_мотели,_курорты_Store_67","Отели, мотели, курорты",3630,not green
7891,39,2025-07-09,83.08,Врачи_–_нигде_более_не_классифицированные_Store_94,Врачи – нигде более не классифицированные,8011,not green
7892,3,2025-06-13,426.64,Магазины_электрических_бритвенных_принадлежностей_–_распродажа_и_услуги._Store_81,Магазины электрических бритвенных принадлежностей – распродажа и услуги.,5997,not green
7893,5,2025-07-11,469.14,Услуги_ухода_за_детьми_Store_64,Услуги ухода за детьми,8351,not green
7894,1,2025-07-27,233.13,Продажа_жилых_фургонов_Store_64,Продажа жилых фургонов,5271,not green
7895,15,2025-11-28,869.68,Магазины_репродукций_и_антиквариата_Store_24,Магазины репродукций и антиквариата,5937,not green
7896,26,2025-06-12,32.65,"Авиалинии,_авиакомпании_Store_79","Авиалинии, авиакомпании",3195,not green
7897,3,2025-06-13,253.67,"Магазины_ткани,_ниток,_рукоделия,_шитья_Store_30","Магазины ткани, ниток, рукоделия, шитья",5949,not green
7898,40,2025-09-28,41.14,Ho_Jo_Inn_Store_91,Ho Jo Inn,3638,not green
7899,41,2025-09-05,190.18,Azul_Air_Store_38,Azul Air,3300,not green
7900,47,2025-07-27,285.08,"Экосистемы,_для_которых_НСПК_определила_специфические_MCC_Store_25","Экосистемы, для которых НСПК определила специфические MCC",3997,not green
7901,42,2025-07-10,1154.29,Агентства_по_аренде_автомобилей_Store_1,,3373,not green
7902,34,2025-09-26,118.89,Универсальные_магазины_Store_16,Универсальные магазины,5331,not green
7903,5,2025-08-19,351.9,Frontier_Airlines_Store_4,Frontier Airlines,3132,not green
7904,31,2025-10-06,238.9,"Отели,_мотели,_курорты_Store_60","Отели, мотели, курорты",3680,not green
7905,13,2025-11-20,357.14,Категория_неизвестна_Store_81,Категория неизвестна,5295,not green
7906,43,2025-07-05,273.67,_Reserve_Rent-a-car_Store_16, Reserve Rent-a-car,3432,not green
7907,1,2025-06-03,313.12,Услуги_стенографии_и_секретарского_дела_Store_95,Услуги стенографии и секретарского дела,7339,not green
7908,22,2025-09-28,210.25,Автобусные_линии_Store_27,Автобусные линии,4131,green
7909,15,2025-06-05,583.93,Ramada_Inns_Store_79,Ramada Inns,3637,not green
7910,26,2025-06-11,1214.84,Категория_неизвестна_Store_54,Категория неизвестна,4304,not green
7911,18,2025-10-04,420.68,Супермаркеты_(Великобритания)_Store_53,Супермаркеты (Великобритания),9751,not green
7912,48,2025-08-10,3005.84,"Авиалинии,_авиакомпании_Store_6","Авиалинии, авиакомпании",3095,not green
7913,9,2025-09-25,0.7539043760254872,МастерФон_телефонные_услуги_–_Ежемесячное_составление_телефонных_счетов_Store_43,МастерФон телефонные услуги – Ежемесячное составление телефонных счетов,4815,not green
7914,1,2025-10-16,903.3,"Принадлежности_для_флористов,_питомник_и_цветы_Store_45","Принадлежности для флористов, питомник и цветы",5193,green
7915,43,2025-09-14,188.72,"Авиалинии,_авиакомпании_Store_72","Авиалинии, авиакомпании",3262,not green
7916,9,2025-09-24,359.57,"Авиалинии,_авиакомпании_Store_82","Авиалинии, авиакомпании",3250,not green
7917,23,2025-11-09,295.78,Продажа_легковых_и_грузовых_автомобилей_(только_подержанных)_Store_28,Продажа легковых и грузовых автомобилей (только подержанных),5521,not green
7918,43,2025-08-06,118.79,"Авиалинии,_авиакомпании_Store_2","Авиалинии, авиакомпании",3155,not green
7919,45,2025-07-01,187.09,Спец-обувь_Store_82,Спец-обувь,5139,not green
7920,2,2025-08-14,576.72,"Авиалинии,_авиакомпании_Store_26","Авиалинии, авиакомпании",3232,not green
7921,14,2025-08-10,1456.67,Флористика_Store_89,Флористика,5992,green
7922,38,2025-08-05,707.34,City_Lodge_Hotels_Store_37,City Lodge Hotels,3717,not green
7923,40,2025-08-09,564.66,"Отели,_мотели,_курорты_Store_33","Отели, мотели, курорты",3764,not green
7924,18,2025-07-11,171.09,"Авиалинии,_авиакомпании_Store_9","Авиалинии, авиакомпании",3203,not green
